segments.date,segments.device,campaign.name,metrics.impressions,metrics.clicks,metrics.ctr,metrics.average_cpc,metrics.cost_micros,metrics.conversions
2026-07-26,MOBILE,01_Core_Exact_NY,5,1,0.2,1760000.0,1760000,0.0
2026-07-26,MOBILE,Sales-Search-1,2,0,0.0,0.0,0,0.0
2026-07-27,DESKTOP,01_Core_Exact_NY,6,1,0.16666666666666666,10620000.0,10620000,0.0
2026-07-27,DESKTOP,Sales-Search-1,45,5,0.1111111111111111,8268000.0,41340000,0.0
2026-07-27,MOBILE,01_Core_Exact_NY,6,2,0.3333333333333333,714916.5,1429833,0.0
2026-07-27,MOBILE,Sales-Search-1,24,1,0.041666666666666664,7070000.0,7070000,0.0
2026-07-27,TABLET,Sales-Search-1,2,0,0.0,0.0,0,0.0
2026-07-28,DESKTOP,01_Core_Exact_NY,4,0,0.0,0.0,0,0.0
2026-07-28,DESKTOP,Sales-Search-1,33,2,0.06060606060606061,10105000.0,20210000,0.0
2026-07-28,MOBILE,01_Core_Exact_NY,7,3,0.42857142857142855,1353333.3333333333,4060000,0.0
2026-07-28,MOBILE,Sales-Search-1,17,0,0.0,0.0,0,0.0
2026-07-28,TABLET,Sales-Search-1,5,1,0.2,11600000.0,11600000,0.0
2026-07-29,DESKTOP,01_Core_Exact_NY,4,0,0.0,0.0,0,0.0
2026-07-29,DESKTOP,Sales-Search-1,57,5,0.08771929824561403,9702000.0,48510000,0.0
2026-07-29,MOBILE,01_Core_Exact_NY,6,1,0.16666666666666666,4030000.0,4030000,0.0
2026-07-29,MOBILE,Sales-Search-1,17,1,0.058823529411764705,1126803.0,1126803,0.0
2026-07-30,DESKTOP,01_Core_Exact_NY,6,1,0.16666666666666666,10223915.0,10223915,0.0
2026-07-30,DESKTOP,Sales-Search-1,41,3,0.07317073170731707,5753333.333333333,17260000,1.0
2026-07-30,MOBILE,01_Core_Exact_NY,4,1,0.25,1140000.0,1140000,0.0
2026-07-30,MOBILE,Sales-Search-1,9,0,0.0,0.0,0,0.0
2026-07-30,TABLET,Sales-Search-1,3,0,0.0,0.0,0,0.0
2026-07-31,DESKTOP,01_Core_Exact_NY,8,1,0.125,9730000.0,9730000,0.0
2026-07-31,DESKTOP,Sales-Search-1,24,2,0.08333333333333333,8410000.0,16820000,0.0
2026-07-31,MOBILE,01_Core_Exact_NY,2,2,1.0,2580000.0,5160000,0.0
2026-07-31,MOBILE,Sales-Search-1,18,2,0.1111111111111111,4910000.0,9820000,0.0
2026-08-01,DESKTOP,01_Core_Exact_NY,3,0,0.0,0.0,0,0.0
2026-08-01,DESKTOP,Sales-Search-1,3,1,0.3333333333333333,12180000.0,12180000,1.0
2026-08-01,MOBILE,01_Core_Exact_NY,1,0,0.0,0.0,0,0.0
2026-08-01,MOBILE,Sales-Search-1,12,3,0.25,10142941.0,30428823,1.0
2026-08-02,DESKTOP,01_Core_Exact_NY,10,2,0.2,13350000.0,26700000,0.0
2026-08-02,DESKTOP,Sales-Search-1,19,0,0.0,0.0,0,0.0
2026-08-02,MOBILE,Sales-Search-1,6,1,0.16666666666666666,9110000.0,9110000,0.0
2026-08-03,DESKTOP,01_Core_Exact_NY,11,0,0.0,0.0,0,0.0
2026-08-03,DESKTOP,Sales-Search-1,45,5,0.1111111111111111,9324000.0,46620000,0.0
2026-08-03,MOBILE,01_Core_Exact_NY,6,1,0.16666666666666666,1730000.0,1730000,0.0
2026-08-03,MOBILE,Sales-Search-1,18,0,0.0,0.0,0,0.0
2026-08-04,DESKTOP,01_Core_Exact_NY,5,1,0.2,4410000.0,4410000,0.0
2026-08-04,DESKTOP,Sales-Search-1,28,1,0.03571428571428571,14050000.0,14050000,0.0
2026-08-04,MOBILE,01_Core_Exact_NY,4,1,0.25,2760000.0,2760000,0.0
2026-08-04,MOBILE,Sales-Search-1,5,0,0.0,0.0,0,0.0
